KOD_SUKL;PIL;DAT_ROZ_PIL;SPC;DAT_ROZ_SPC;OBAL_TEXT;DAT_ROZ_OBAL;NR;DAT_NPM_NR
0210897;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210898;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210899;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210900;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210901;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210902;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210903;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210904;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210905;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210906;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210907;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/pregabalin-zentiva-epar-product-information_cs.pdf;;;
0210912;https://www.ema.europa.eu/cs/documents/product-information/bortezomib-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/bortezomib-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/bortezomib-accord-epar-product-information_cs.pdf;;;
0210915;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;;
0210916;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;;
0210917;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;;
0210918;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/abilify-maintena-epar-product-information_cs.pdf;;;
0210919;https://www.ema.europa.eu/cs/documents/product-information/roactemra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/roactemra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/roactemra-epar-product-information_cs.pdf;;;
0210920;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;;
0210921;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;;
0210922;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;;
0210923;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;;
0210924;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/repatha-epar-product-information_cs.pdf;;;
0210925;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;;
0210926;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/evotaz-epar-product-information_cs.pdf;;;
0210927;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;;
0210928;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;;
0210929;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;;
0210930;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/somavert-epar-product-information_cs.pdf;;;
0210931;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;;
0210932;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;;
0210933;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/epoetin-alfa-hexal-epar-product-information_cs.pdf;;;
0210934;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;;
0210935;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;;
0210936;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;;
0210937;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/humira-epar-product-information_cs.pdf;;;
0210938;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210939;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210940;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210941;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210942;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210943;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210944;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
0210945;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/retacrit-epar-product-information_cs.pdf;;;
