KOD_SUKL;VPOIS_NAZEV_SPOLECNOSTI;VPOIS_WWW;VPOIS_EMAIL;VPOIS_TEL
0248588;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248589;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248590;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248591;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248592;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248593;Ardez Pharma spol. s r.o.;;info.o.produktech@ardez.cz;+420220400391
0248594;Ardez Pharma spol. s r.o.;;info.o.produktech@ardez.cz;+420220400391
0248611;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248612;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248613;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248614;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248615;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248616;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248617;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248618;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248619;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248629;Pharma-Service International s.r.o.;;safety@pharma-service.cz;+420 602 290 338
0248630;Pharma-Service International s.r.o.;;safety@pharma-service.cz;+420 602 290 338
0248631;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248632;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248633;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248634;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248635;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248636;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0248663;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248664;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248665;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248666;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248667;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248668;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248669;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0248670;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0248671;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248672;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248673;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248674;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248675;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248676;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248677;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248678;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248679;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248680;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248681;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248682;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248683;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248684;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248714;;;;
0248715;;;;
0248716;;;;
0248717;;;;
0248718;;;;
0248719;;;;
0248720;;;;
0248721;;;;
0248722;;;;
0248723;;;;
0248724;;;;
0248725;;;;
0248726;;;;
0248727;;;;
0248728;MD-Pharm, s.r.o.;;md-pharm@md-pharm.czmd-pharm.cz;"+420 553 671 756; +420 602 531 695"
0248735;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248736;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248737;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248738;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248739;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248740;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248741;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248742;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248743;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248744;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248745;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248746;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248747;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248748;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248749;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248750;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248751;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248752;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0248762;;www.accord-healthcare.cz;;
0248763;;www.accord-healthcare.cz;;
0248764;;www.accord-healthcare.cz;;
0248765;;www.accord-healthcare.cz;;
0248766;;www.accord-healthcare.cz;;
0248767;;www.accord-healthcare.cz;;
0248768;;www.accord-healthcare.cz;;
0248769;;www.accord-healthcare.cz;;
0248770;;www.accord-healthcare.cz;;
0248771;;www.accord-healthcare.cz;;
0248772;;www.accord-healthcare.cz;;
0248773;;www.accord-healthcare.cz;;
0248774;;www.accord-healthcare.cz;;
0248775;;www.accord-healthcare.cz;;
0248776;;www.accord-healthcare.cz;;
0248777;;www.accord-healthcare.cz;;
0248778;;www.accord-healthcare.cz;;
0248779;;www.accord-healthcare.cz;;
0248780;;www.accord-healthcare.cz;;
0248781;;www.accord-healthcare.cz;;
0248782;;www.accord-healthcare.cz;;
0248783;;www.accord-healthcare.cz;;
0248784;;www.accord-healthcare.cz;;
0248785;;www.accord-healthcare.cz;;
0248786;;www.accord-healthcare.cz;;
0248787;;www.accord-healthcare.cz;;
0248788;;www.accord-healthcare.cz;;
0248789;;www.accord-healthcare.cz;;
0248790;;www.accord-healthcare.cz;;
0248791;;www.accord-healthcare.cz;;
0248792;;www.accord-healthcare.cz;;
0248793;;www.accord-healthcare.cz;;
0248794;;www.accord-healthcare.cz;;
0248795;;www.accord-healthcare.cz;;
0248796;;www.accord-healthcare.cz;;
0248797;;www.accord-healthcare.cz;;
0248798;;www.accord-healthcare.cz;;
0248799;PHARMAGEN CZ, s.r.o.;http://www.pharmagen.cz/cs/vpois.html;;
0248801;IBSA PHARMA s.r.o.; http://www.ibsa-pharma.cz/vpois.html;info.cz@ibsagroup.com;221 111 504, 724 375 436
0248802;IBSA PHARMA s.r.o.; http://www.ibsa-pharma.cz/vpois.html;info.cz@ibsagroup.com;221 111 504, 724 375 436
0248803;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0248804;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0248805;Apta Medica International d.o.o.;;lnovakova.reg@seznam.cz;+420 724 926 264
0248806;Apta Medica International d.o.o.;;lnovakova.reg@seznam.cz;+420 724 926 264
0248845;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248846;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248847;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248848;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248849;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248850;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248851;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248852;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248853;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248854;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248855;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248856;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248857;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248858;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248859;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248860;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248861;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248862;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248863;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248864;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248865;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248866;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248867;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248868;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248886;;;;
0248887;;;;
0248888;;;;
0248889;;;;
0248890;;;;
0248891;;;;
0248892;;;;
0248893;;;;
0248902;;;;
0248903;;;;
0248904;;;;
0248905;;;;
0248906;;;;
0248907;;;;
0248908;;;;
0248909;;;;
0248910;;;;
0248912;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248913;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248914;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248915;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248916;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248917;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248918;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248919;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248920;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248921;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248922;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248923;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248924;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248925;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248926;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248927;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248928;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248929;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248930;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248931;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248932;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248933;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248934;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248935;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248936;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248937;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248938;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248939;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248940;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248941;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248942;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248943;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248944;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248945;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248946;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248947;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0248948;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248949;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248950;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248951;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248952;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248953;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248954;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248955;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248956;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0248957;Almirall S.A.;;info.czechia@almirall.com;+420 739 686 638
0248974;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248975;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248976;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248977;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248978;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248979;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248980;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248981;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248982;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248983;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248984;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248985;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248986;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248987;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248988;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248989;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0248994;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248995;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248996;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248997;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0248998;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0248999;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0249000;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0249001;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249002;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249003;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249004;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249005;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249006;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0249013;Ardez Pharma spol. s r.o.;;info.o.produktech@ardez.cz;+420220400391
0249035;;www.accord-healthcare.cz;;
0249037;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249038;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249039;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249040;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249041;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249042;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249043;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0249046;Glenmark Pharmaceuticals s.r.o.;http://www.glenmarkpharma.cz;info@glenmarkpharma.cz;227629511
0249066;PharmaSwiss ÈR, s.r.o.;;czech.info@bauschhealth.com;
0249068;PharmaSwiss ÈR, s.r.o.;;czech.info@bauschhealth.com;
0249069;PharmaSwiss ÈR, s.r.o.;;czech.info@bauschhealth.com;
0249070;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249071;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249072;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249073;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249074;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249075;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249076;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249077;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249078;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249079;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249080;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249081;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249082;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249083;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249084;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249085;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249090;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249091;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249092;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0249093;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
